c0-DAPI-p65ab,c1-SBS-1,c2-SBS-2,c3-SBS-3,c5-SBS-5,c6-SBS-6,c7-SBS-7,c8-SBS-8,c9-SBS-9,c10-SBS-10,Aligned Image Name,Segmentation Nuclei Name,Segmentation Cells Name,Reads File Name
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-361.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-361.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-361.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-361.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-361.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-361.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-361.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-361.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-361.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-361.sbs.tif,experimentB/process/10X_A3_Tile-361.aligned.tif,experimentB/analysed/10X_A3_Tile-361.nuclei.tif,experimentB/analysed/10X_A3_Tile-361.cells.tif,experimentB/analysed/10X_A3_Tile-361.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-362.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-362.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-362.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-362.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-362.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-362.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-362.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-362.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-362.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-362.sbs.tif,experimentB/process/10X_A3_Tile-362.aligned.tif,experimentB/analysed/10X_A3_Tile-362.nuclei.tif,experimentB/analysed/10X_A3_Tile-362.cells.tif,experimentB/analysed/10X_A3_Tile-362.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-363.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-363.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-363.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-363.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-363.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-363.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-363.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-363.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-363.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-363.sbs.tif,experimentB/process/10X_A3_Tile-363.aligned.tif,experimentB/analysed/10X_A3_Tile-363.nuclei.tif,experimentB/analysed/10X_A3_Tile-363.cells.tif,experimentB/analysed/10X_A3_Tile-363.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-364.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-364.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-364.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-364.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-364.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-364.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-364.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-364.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-364.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-364.sbs.tif,experimentB/process/10X_A3_Tile-364.aligned.tif,experimentB/analysed/10X_A3_Tile-364.nuclei.tif,experimentB/analysed/10X_A3_Tile-364.cells.tif,experimentB/analysed/10X_A3_Tile-364.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-365.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-365.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-365.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-365.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-365.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-365.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-365.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-365.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-365.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-365.sbs.tif,experimentB/process/10X_A3_Tile-365.aligned.tif,experimentB/analysed/10X_A3_Tile-365.nuclei.tif,experimentB/analysed/10X_A3_Tile-365.cells.tif,experimentB/analysed/10X_A3_Tile-365.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-366.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-366.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-366.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-366.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-366.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-366.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-366.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-366.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-366.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-366.sbs.tif,experimentB/process/10X_A3_Tile-366.aligned.tif,experimentB/analysed/10X_A3_Tile-366.nuclei.tif,experimentB/analysed/10X_A3_Tile-366.cells.tif,experimentB/analysed/10X_A3_Tile-366.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-367.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-367.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-367.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-367.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-367.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-367.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-367.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-367.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-367.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-367.sbs.tif,experimentB/process/10X_A3_Tile-367.aligned.tif,experimentB/analysed/10X_A3_Tile-367.nuclei.tif,experimentB/analysed/10X_A3_Tile-367.cells.tif,experimentB/analysed/10X_A3_Tile-367.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-368.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-368.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-368.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-368.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-368.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-368.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-368.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-368.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-368.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-368.sbs.tif,experimentB/process/10X_A3_Tile-368.aligned.tif,experimentB/analysed/10X_A3_Tile-368.nuclei.tif,experimentB/analysed/10X_A3_Tile-368.cells.tif,experimentB/analysed/10X_A3_Tile-368.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-369.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-369.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-369.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-369.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-369.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-369.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-369.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-369.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-369.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-369.sbs.tif,experimentB/process/10X_A3_Tile-369.aligned.tif,experimentB/analysed/10X_A3_Tile-369.nuclei.tif,experimentB/analysed/10X_A3_Tile-369.cells.tif,experimentB/analysed/10X_A3_Tile-369.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-37.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-37.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-37.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-37.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-37.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-37.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-37.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-37.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-37.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-37.sbs.tif,experimentB/process/10X_A3_Tile-37.aligned.tif,experimentB/analysed/10X_A3_Tile-37.nuclei.tif,experimentB/analysed/10X_A3_Tile-37.cells.tif,experimentB/analysed/10X_A3_Tile-37.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-370.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-370.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-370.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-370.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-370.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-370.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-370.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-370.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-370.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-370.sbs.tif,experimentB/process/10X_A3_Tile-370.aligned.tif,experimentB/analysed/10X_A3_Tile-370.nuclei.tif,experimentB/analysed/10X_A3_Tile-370.cells.tif,experimentB/analysed/10X_A3_Tile-370.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-371.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-371.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-371.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-371.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-371.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-371.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-371.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-371.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-371.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-371.sbs.tif,experimentB/process/10X_A3_Tile-371.aligned.tif,experimentB/analysed/10X_A3_Tile-371.nuclei.tif,experimentB/analysed/10X_A3_Tile-371.cells.tif,experimentB/analysed/10X_A3_Tile-371.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-372.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-372.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-372.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-372.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-372.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-372.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-372.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-372.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-372.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-372.sbs.tif,experimentB/process/10X_A3_Tile-372.aligned.tif,experimentB/analysed/10X_A3_Tile-372.nuclei.tif,experimentB/analysed/10X_A3_Tile-372.cells.tif,experimentB/analysed/10X_A3_Tile-372.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-373.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-373.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-373.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-373.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-373.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-373.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-373.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-373.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-373.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-373.sbs.tif,experimentB/process/10X_A3_Tile-373.aligned.tif,experimentB/analysed/10X_A3_Tile-373.nuclei.tif,experimentB/analysed/10X_A3_Tile-373.cells.tif,experimentB/analysed/10X_A3_Tile-373.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-374.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-374.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-374.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-374.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-374.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-374.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-374.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-374.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-374.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-374.sbs.tif,experimentB/process/10X_A3_Tile-374.aligned.tif,experimentB/analysed/10X_A3_Tile-374.nuclei.tif,experimentB/analysed/10X_A3_Tile-374.cells.tif,experimentB/analysed/10X_A3_Tile-374.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-375.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-375.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-375.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-375.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-375.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-375.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-375.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-375.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-375.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-375.sbs.tif,experimentB/process/10X_A3_Tile-375.aligned.tif,experimentB/analysed/10X_A3_Tile-375.nuclei.tif,experimentB/analysed/10X_A3_Tile-375.cells.tif,experimentB/analysed/10X_A3_Tile-375.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-376.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-376.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-376.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-376.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-376.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-376.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-376.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-376.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-376.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-376.sbs.tif,experimentB/process/10X_A3_Tile-376.aligned.tif,experimentB/analysed/10X_A3_Tile-376.nuclei.tif,experimentB/analysed/10X_A3_Tile-376.cells.tif,experimentB/analysed/10X_A3_Tile-376.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-377.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-377.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-377.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-377.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-377.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-377.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-377.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-377.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-377.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-377.sbs.tif,experimentB/process/10X_A3_Tile-377.aligned.tif,experimentB/analysed/10X_A3_Tile-377.nuclei.tif,experimentB/analysed/10X_A3_Tile-377.cells.tif,experimentB/analysed/10X_A3_Tile-377.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-378.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-378.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-378.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-378.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-378.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-378.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-378.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-378.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-378.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-378.sbs.tif,experimentB/process/10X_A3_Tile-378.aligned.tif,experimentB/analysed/10X_A3_Tile-378.nuclei.tif,experimentB/analysed/10X_A3_Tile-378.cells.tif,experimentB/analysed/10X_A3_Tile-378.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-379.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-379.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-379.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-379.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-379.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-379.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-379.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-379.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-379.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-379.sbs.tif,experimentB/process/10X_A3_Tile-379.aligned.tif,experimentB/analysed/10X_A3_Tile-379.nuclei.tif,experimentB/analysed/10X_A3_Tile-379.cells.tif,experimentB/analysed/10X_A3_Tile-379.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-38.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-38.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-38.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-38.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-38.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-38.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-38.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-38.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-38.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-38.sbs.tif,experimentB/process/10X_A3_Tile-38.aligned.tif,experimentB/analysed/10X_A3_Tile-38.nuclei.tif,experimentB/analysed/10X_A3_Tile-38.cells.tif,experimentB/analysed/10X_A3_Tile-38.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-380.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-380.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-380.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-380.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-380.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-380.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-380.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-380.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-380.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-380.sbs.tif,experimentB/process/10X_A3_Tile-380.aligned.tif,experimentB/analysed/10X_A3_Tile-380.nuclei.tif,experimentB/analysed/10X_A3_Tile-380.cells.tif,experimentB/analysed/10X_A3_Tile-380.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-381.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-381.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-381.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-381.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-381.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-381.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-381.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-381.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-381.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-381.sbs.tif,experimentB/process/10X_A3_Tile-381.aligned.tif,experimentB/analysed/10X_A3_Tile-381.nuclei.tif,experimentB/analysed/10X_A3_Tile-381.cells.tif,experimentB/analysed/10X_A3_Tile-381.reads.csv
experimentB/10X_c0-DAPI-p65ab/10X_c0-DAPI-p65ab_A3_Tile-382.phenotype.tif,experimentB/10X_c1-SBS-1/10X_c1-SBS-1_A3_Tile-382.sbs.tif,experimentB/10X_c2-SBS-2/10X_c2-SBS-2_A3_Tile-382.sbs.tif,experimentB/10X_c3-SBS-3/10X_c3-SBS-3_A3_Tile-382.sbs.tif,experimentB/10X_c5-SBS-5/10X_c5-SBS-5_A3_Tile-382.sbs.tif,experimentB/10X_c6-SBS-6/10X_c6-SBS-6_A3_Tile-382.sbs.tif,experimentB/10X_c7-SBS-7/10X_c7-SBS-7_A3_Tile-382.sbs.tif,experimentB/10X_c8-SBS-8/10X_c8-SBS-8_A3_Tile-382.sbs.tif,experimentB/10X_c9-SBS-9/10X_c9-SBS-9_A3_Tile-382.sbs.tif,experimentB/10X_c10-SBS-10/10X_c10-SBS-10_A3_Tile-382.sbs.tif,experimentB/process/10X_A3_Tile-382.aligned.tif,experimentB/analysed/10X_A3_Tile-382.nuclei.tif,experimentB/analysed/10X_A3_Tile-382.cells.tif,experimentB/analysed/10X_A3_Tile-382.reads.csv
